"session","subject.id","round","message.id","game","gameType","decision","team.id","message.en","message","lower.lvl","upper.lvl","salience.payoff.x","salience.label.x","teamThinking","history","subject.id.cum","input","input.lb","input.lbub"
1,12,6,"1.12.6","S2","Pie","$",2,"Okay, it is certain that team 1 wants to enter (6, 6)...the question is which of the two...I would enter $...you can enter the other (6, 6) so that we keep the chance 50:50","Okay, hier ist es sicher, dass team 1 (6 , 6) eingeben will...die Frage ist welche von den beiden...ich würde $ eingeben...du kannst das andere (6, 6) angeben , damit wir die Chace 50:50 behalten",1,1,"H","no","none","(1,ASL,X), (2,AM2,§), (3,AML,X), (4,AM4,#), (5,ALL,X)",12,"Team: 2 
Game: S2 
Decision: $ 
Message: Okay, hier ist es sicher, dass team 1 (6 , 6) eingeben will...die Frage ist welche von den beiden...ich würde $ eingeben...du kannst das andere (6, 6) angeben , damit wir die Chace 50:50 behalten","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
1,12,7,"1.12.7","SL","X-Y","X",2,"Enter X...here it's all a matter of luck...if you find any logic as to why they will enter X or Y, I will listen to you...but if you also find no logic, then we'll press 2 different ones again...I press X","Gebe X ein...hier ist alles eine Frage des Glücks...wenn du irgenwelche Logik findest warum sie genau oder Y eingeben werden, werde ich auf dich zuhören...aber wenn su auch keine Logik findest dann drücken wir wieder 2 verschiedene...ich drücke X",0,0,"no","no","none","(1,ASL,X), (2,AM2,§), (3,AML,X), (4,AM4,#), (5,ALL,X), (6,S2,$)",12,"Team: 2 
Game: SL 
Decision: X 
Message: Gebe X ein...hier ist alles eine Frage des Glücks...wenn du irgenwelche Logik findest warum sie genau oder Y eingeben werden, werde ich auf dich zuhören...aber wenn su auch keine Logik findest dann drücken wir wieder 2 verschiedene...ich drücke X","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 0"
1,12,8,"1.12.8","S1","Pie","§",2,"I'm back for the white :D it's easier to notice... maybe they also have the same strategy :D you can also press something else, so we can keep the chance 50-50...","Ich bin wieder für das weisse :D man kann es leichter bemerken...vielleicht haben sie auch die gleiche Strategie :D kannst auch was anderes drücken , damit wir die chance 50- 50 behalten",1,1,"no","§","labels as coordination device","(1,ASL,X), (2,AM2,§), (3,AML,X), (4,AM4,#), (5,ALL,X), (6,S2,$), (7,SL,X)",12,"Team: 2 
Game: S1 
Decision: § 
Message: Ich bin wieder für das weisse :D man kann es leichter bemerken...vielleicht haben sie auch die gleiche Strategie :D kannst auch was anderes drücken , damit wir die chance 50- 50 behalten","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
1,13,1,"1.13.1","ASL","X-Y","Y",1,"Team 2 assumes our egoism and therefore decides on alternative Y.","Team 2 geht von unserem Egoismus aus und entscheidet daher auf Alternative Y.",2,2,"H","no","none","no history",13,"Team: 1 
Game: ASL 
Decision: Y 
Message: Team 2 geht von unserem Egoismus aus und entscheidet daher auf Alternative Y.","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 2","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
1,13,2,"1.13.2","AM2","Pie","$",1,"I would suggest using the dollar sign, as it is the only option that is present only once.","Ich würde vorschlagen, das Dollar-Zeichen zu nehmen, da es die einzige Möglichkeit ist, die nur einmal vorhanden ist.",0,0,"no","$","none","(1,ASL,Y)",13,"Team: 1 
Game: AM2 
Decision: $ 
Message: Ich würde vorschlagen, das Dollar-Zeichen zu nehmen, da es die einzige Möglichkeit ist, die nur einmal vorhanden ist.","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 0"
1,13,3,"1.13.3","AML","X-Y","Y",1,"50:50 chance. I have no reason. It is foreseeable that the decision regarding round 1 will remain constant. Therefore, we should also maintain our response.","50:50 Chance. Grund habe ich keinen. Es ist absehbar, dass die Entscheidung in Bezug auf Runde 1 konstant bleibt. Deswegen soltlen wir unsere Antwort auch beibehalten.",2,2,"H","no","none","(1,ASL,Y), (2,AM2,$)",13,"Team: 1 
Game: AML 
Decision: Y 
Message: 50:50 Chance. Grund habe ich keinen. Es ist absehbar, dass die Entscheidung in Bezug auf Runde 1 konstant bleibt. Deswegen soltlen wir unsere Antwort auch beibehalten.","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 2","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
1,13,4,"1.13.4","AM4","Pie","$",1,"We are sticking with our response from round 2. I would definitely disregard the paragraph in this round, as it is not attractive - from a solidarity perspective.","Wir behalten unsere Antwort aus Runde 2 bei. Ich würde den Paragraphen bei dieser Runde auf jeden Fall außer Acht lassen, da er nicht attraktiv ist - solidarisch gesehen.",0,1,"H","no","pareto dominance arguments","(1,ASL,Y), (2,AM2,$), (3,AML,Y)",13,"Team: 1 
Game: AM4 
Decision: $ 
Message: Wir behalten unsere Antwort aus Runde 2 bei. Ich würde den Paragraphen bei dieser Runde auf jeden Fall außer Acht lassen, da er nicht attraktiv ist - solidarisch gesehen.","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
1,13,5,"1.13.5","ALL","X-Y","Y",1,"Team 2 once again assumes our selfishness.","Team 2 geht ein weiteres Mal von unserem Egoismus aus.",2,2,"H","no","none","(1,ASL,Y), (2,AM2,$), (3,AML,Y), (4,AM4,$)",13,"Team: 1 
Game: ALL 
Decision: Y 
Message: Team 2 geht ein weiteres Mal von unserem Egoismus aus.","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 2","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
1,13,6,"1.13.6","S2","Pie","$",1,"Same game as before, disregarding paragraphs as unattractive. Would take $, as it has been proven that the first option is more likely to be chosen than the second, even if they have the same meaning.","Selbes Spiel wie vorhin, Paragraphen außer Acht lassen, da unattraktiv. Würde $ nehmen, da es nachgewiesen ist, dass eher die erste Antwortmöglichkeit genommen wird als die zweite - bei selber Bedeutung.",1,1,"H","$","pareto dominance arguments","(1,ASL,Y), (2,AM2,$), (3,AML,Y), (4,AM4,$), (5,ALL,Y)",13,"Team: 1 
Game: S2 
Decision: $ 
Message: Selbes Spiel wie vorhin, Paragraphen außer Acht lassen, da unattraktiv. Würde $ nehmen, da es nachgewiesen ist, dass eher die erste Antwortmöglichkeit genommen wird als die zweite - bei selber Bedeutung.","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
1,13,7,"1.13.7","SL","X-Y","X",1,"Team 2 - for simplicity's sake - once again chooses the first of the two options, just like us.","Wieder nimmt Team 2 -der Einfachheit halber- die erste der beiden Möglichkeiten - genau wie wir.",1,1,"no","X","labels as coordination device","(1,ASL,Y), (2,AM2,$), (3,AML,Y), (4,AM4,$), (5,ALL,Y), (6,S2,$)",13,"Team: 1 
Game: SL 
Decision: X 
Message: Wieder nimmt Team 2 -der Einfachheit halber- die erste der beiden Möglichkeiten - genau wie wir.","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
1,13,8,"1.13.8","S1","Pie","$",1,"... (I don't like to repeat myself.)","... (Ich wiederhole mich ungern.)",1,1,"no","$","labels as coordination device","(1,ASL,Y), (2,AM2,$), (3,AML,Y), (4,AM4,$), (5,ALL,Y), (6,S2,$), (7,SL,X)",13,"Team: 1 
Game: S1 
Decision: $ 
Message: ... (Ich wiederhole mich ungern.)","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
1,14,1,"1.14.1","ASL","X-Y","Y",1,"I think we should go with alternative Y because that way both our team and team 2, with whom we play together, will receive the same number of coins - 5. That seems to be the fairest decision to me. Although I don't really understand the part about 5,10...?","ich glaube wir sollten Alternative Y nehmen weil da bekommen wir und team 2, mit dem wir zusammen spielen die gleiche Anzahl an Talern - 5 das scheint mir als die gerechteste Entscheidung? obwohl ich das mit 5,10 nicht wirklich verstehe...?",0,0,"no","no","none","no history",14,"Team: 1 
Game: ASL 
Decision: Y 
Message: ich glaube wir sollten Alternative Y nehmen weil da bekommen wir und team 2, mit dem wir zusammen spielen die gleiche Anzahl an Talern - 5 das scheint mir als die gerechteste Entscheidung? obwohl ich das mit 5,10 nicht wirklich verstehe...?","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 0"
1,14,2,"1.14.2","AM2","Pie","$",1,"Team 2 would of course choose $ for a larger payoff for them, and besides, the other 2 are identical. I say we take $.","team 2 würde auch das nehmen obwohl weniger punke für sie, weil ansonsten gibt es 2 Alternativen team 2 würde natürlich $ auswählen größeren payoff für sie und außerdem sind die anderen 2 identisch. ich sage wir nehmen $",1,1,"H","no","payoffs as coordination device","(1,ASL,Y)",14,"Team: 1 
Game: AM2 
Decision: $ 
Message: team 2 würde auch das nehmen obwohl weniger punke für sie, weil ansonsten gibt es 2 Alternativen team 2 würde natürlich $ auswählen größeren payoff für sie und außerdem sind die anderen 2 identisch. ich sage wir nehmen $","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
1,14,3,"1.14.3","AML","X-Y","Y",1,"I don't know, the difference is not very big between the payoffs... pure luck. I suggest we go with Y.","Ich weiß es nicht, der Unterschied ist nicht sehr groß zwischen den payoffs.. reine Glückssache ich schlage vor wir nehmen Y",0,0,"no","no","none","(1,ASL,Y), (2,AM2,$)",14,"Team: 1 
Game: AML 
Decision: Y 
Message: Ich weiß es nicht, der Unterschied ist nicht sehr groß zwischen den payoffs.. reine Glückssache ich schlage vor wir nehmen Y","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 0"
1,14,4,"1.14.4","AM4","Pie","$",1,"I think they would choose $ again, firstly because 7 is the highest payoff for them, and secondly because otherwise we have 2 alternatives with the same payoff of 7, which is the maximum.","Ich denke sie würden wieder $ auswählen, zum einen weil 7 das größte payoff für sie ist zum anderen weil wir ansonsten 2 Alternativen haben mit dem selben payoff von 7 was das maximum ist",1,1,"H","no","payoffs as coordination device","(1,ASL,Y), (2,AM2,$), (3,AML,Y)",14,"Team: 1 
Game: AM4 
Decision: $ 
Message: Ich denke sie würden wieder $ auswählen, zum einen weil 7 das größte payoff für sie ist zum anderen weil wir ansonsten 2 Alternativen haben mit dem selben payoff von 7 was das maximum ist","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
1,14,5,"1.14.5","ALL","X-Y","X",1,"I think you would choose X because it has more points for you, but on the other hand, if you think like me that we would choose more points... I don't know.","ich glaube sie würden X auswählen, weil mehr Punke für sie aber andererseits wenn sie wie mich denken dass wir uns für mehr punke entscheiden würden... ich weiß es nicht",2,2,"H","no","none","(1,ASL,Y), (2,AM2,$), (3,AML,Y), (4,AM4,$)",14,"Team: 1 
Game: ALL 
Decision: X 
Message: ich glaube sie würden X auswählen, weil mehr Punke für sie aber andererseits wenn sie wie mich denken dass wir uns für mehr punke entscheiden würden... ich weiß es nicht","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 2","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
1,14,6,"1.14.6","S2","Pie","#",1,"Haha, that's crazy... in any case, it's definitely not §, but which of the two I don't know is also pure luck.","hah das ist krass...auf jeden fall nicht § aber was von den beiden weiß ich nicht ist auch reines Glück",0,0,"H","no","none","(1,ASL,Y), (2,AM2,$), (3,AML,Y), (4,AM4,$), (5,ALL,X)",14,"Team: 1 
Game: S2 
Decision: # 
Message: hah das ist krass...auf jeden fall nicht § aber was von den beiden weiß ich nicht ist auch reines Glück","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 0"
1,14,7,"1.14.7","SL","X-Y","X",1,"""Ugh, here we go again, the same thing. No team has any incentive, it's just pure luck here no matter what we do.""","pff hier schon wieder das selbe, kein team hat irgendeiner Anreiz auch hier ist es reines Glück egal was wir nehmen",0,0,"~","~","none","(1,ASL,Y), (2,AM2,$), (3,AML,Y), (4,AM4,$), (5,ALL,X), (6,S2,#)",14,"Team: 1 
Game: SL 
Decision: X 
Message: pff hier schon wieder das selbe, kein team hat irgendeiner Anreiz auch hier ist es reines Glück egal was wir nehmen","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 0"
